year,region1,region2,industry1,industry2,amount
2019,IN,WA,CHEM1,LEATH,64.20
2019,IN,ID,BASIC,FABRI,64.05
2019,IN,WL,CHEM1,PAPER,63.97
2019,IN,WF,RUBBE,SALEM,63.97
2019,IN,KR,ALUM1,MACHI,63.90
2019,IN,WF,PROCE,EDUCA,63.88
2019,IN,WM,PROCE,BEVER,63.58
2019,IN,WA,CHEM1,PRIVA,63.34
2019,IN,US,ELECT,MOTO1,63.24
2019,IN,WA,VEGET,PRINT,63.19
2019,IN,CN,ELECT,HEALT,63.12
2019,IN,WM,TEXTI,DAIRY,62.88
2019,IN,GB,PROCE,CEMEN,62.61
2019,IN,ES,BASIC,MOTO1,62.59
2019,IN,WM,MEDIC,RESEA,62.43
2019,IN,RU,CROPS,MEDIC,62.39
2019,IN,US,COMPU,COMPU,62.36
2019,IN,CN,ELECT,BUSIN,62.27
2019,IN,DE,CROPS,FOOD5,62.22
2019,IN,WM,PROCE,NONME,62.19
2019,IN,WM,FABRI,FABRI,62.16
2019,IN,WA,OILSE,CRUDE,62.11
2019,IN,CN,COPP1,CONST,61.98
2019,IN,JP,GASDI,CONST,61.98
2019,IN,JP,ALUM1,ALUM1,61.86
2019,IN,SE,REALE,REALE,61.75
2019,IN,ES,BASIC,BASIC,61.75
2019,IN,WM,MOTOR,WOODW,61.71
2019,IN,WM,TEXTI,RUBBE,61.61
2019,IN,GB,MOTO1,MOTO1,61.51
2019,IN,WM,MOTOR,COPP1,61.43
2019,IN,GB,ELECT,CONST,61.26
2019,IN,CN,MOTOR,MOTOR,61.22
2019,IN,WA,MEATC,CHEM1,61.16
2019,IN,WL,RUBBE,CONST,61.11
2019,IN,WM,ELECT,FABRI,61.09
2019,IN,KR,ALUM1,ELECT,61.02
2019,IN,WM,CHEM1,RUBBE,60.75
2019,IN,WA,GASDI,MEATA,60.71
2019,IN,WA,HEAVY,ELEC6,60.53
2019,IN,WA,TRANS,PRINT,60.48
2019,IN,WM,CHEM1,CHEM1,60.41
2019,IN,WA,TEXTI,VEGE1,60.40
2019,IN,US,NAPHT,RESEA,60.39
2019,IN,DE,BASIC,BASIC,60.29
2019,IN,SE,COMPU,COMPU,60.21
2019,IN,TR,CHEM1,CONST,60.20
2019,IN,GB,RUBBE,RUBBE,60.18
2019,IN,US,FORES,WOODW,60.07
2019,IN,IE,CHEM1,MOTOR,60.02
2019,IN,RU,FOOD5,FURNI,59.77
2019,IN,RU,RADIO,COMPU,59.75
2019,IN,WM,TEXTI,CRUDE,59.75
2019,IN,WM,PROCE,CEMEN,59.68
2019,IN,KR,ALUM1,RADIO,59.61
2019,IN,WF,CHEM1,93197,59.60
2019,IN,CN,FISH5,HOTEL,59.57
2019,IN,WM,CROPS,INSUR,59.46
2019,IN,WM,MOTOR,AIRTR,59.38
2019,IN,WA,TRANS,FURNI,59.38
2019,IN,FR,VEGE1,FOOD5,59.26
2019,IN,WM,RESEA,RESEA,59.22
2019,IN,DE,RUBBE,MOTO1,59.15
2019,IN,ZA,GASDI,CONST,59.09
2019,IN,IT,CHEM1,WOODW,58.98
2019,IN,KR,CHEM1,RUBBE,58.95
2019,IN,WA,FABRI,FURNI,58.91
2019,IN,CN,RUBBE,RUBBE,58.83
2019,IN,WA,TEXTI,OFFIC,58.83
2019,IN,WA,FURNI,CHEM1,58.69
2019,IN,GB,TRANS,PUBLI,58.48
2019,IN,WM,VEGET,INSUR,58.27
2019,IN,RU,FISH5,ELECT,58.22
2019,IN,MX,TEXTI,WEARI,58.21
2019,IN,KR,NAPHT,PLAST,58.19
2019,IN,WA,BASIC,RESEA,58.13
2019,IN,WM,PROCE,TOBAC,58.04
2019,IN,WM,CHEM1,RAWMI,58.00
2019,IN,PL,BASIC,FABRI,57.97
2019,IN,US,COMPU,INSUR,57.93
2019,IN,WM,HEAVY,RESEA,57.92
2019,IN,WM,BASIC,POSTT,57.91
2019,IN,NL,RESEA,BUSIN,57.72
2019,IN,WA,HEAVY,SEACO,57.70
2019,IN,CN,CHEM1,MOTOR,57.54
2019,IN,WA,MOTOR,FURNI,57.52
2019,IN,IE,CHEM1,CHEM1,57.33
2019,IN,WA,TEXTI,SALEM,57.33
2019,IN,WA,ELECT,REALE,57.25
2019,IN,WM,MOTOR,GLASS,57.20
2019,IN,WM,TEXTI,POULT,56.92
2019,IN,DE,BUSIN,MACHI,56.62
2019,IN,DE,BUSIN,MOTO1,56.49
2019,IN,WF,GASDI,SALEM,56.49
2019,IN,WM,MOTOR,RETAI,56.40
2019,IN,WA,GASDI,PUBLI,56.39
2019,IN,WA,PROCE,HOTEL,56.36
2019,IN,US,BUSIN,FINAN,56.36
2019,IN,MX,RADIO,RADIO,56.20
2019,IN,WL,TRANS,93197,56.20
2019,IN,ID,CERAM,FURNI,55.98
2019,IN,WA,CHEM1,VEGE1,55.96
2019,IN,WM,TEXTI,POSTT,55.82
2019,IN,WM,TEXTI,BUSIN,55.72
2019,IN,MX,TEXTI,TEXTI,55.70
2019,IN,WA,MOTOR,MEATA,55.68
2019,IN,WM,TEXTI,PRIVA,55.52
2019,IN,US,ELECT,WOODW,55.27
2019,IN,WM,SUGA1,CHEM1,55.12
2019,IN,ES,KEROS,AIRTR,55.09
2019,IN,WM,VEGET,93197,55.05
2019,IN,WM,PLAST,MEMBE,54.99
2019,IN,DE,FABRI,MOTO1,54.74
2019,IN,DE,RUBBE,RUBBE,54.70
2019,IN,BE,MOTOR,GASDI,54.63
2019,IN,WA,GASDI,PFERT,54.54
2019,IN,CA,FISH5,HOTEL,54.44
2019,IN,WA,TRANS,WOODW,54.40
2019,IN,WA,MOTOR,POSTT,54.40
2019,IN,NL,MOTOR,MOTOR,54.24
2019,IN,WM,TEXTI,FISH5,54.21
2019,IN,ID,TEXTI,TEXTI,54.20
2019,IN,US,COMPU,HEALT,54.11
2019,IN,CN,CHEM1,WOODW,54.11
2019,IN,US,ALUM1,ELECT,53.97
2019,IN,CN,CHEM1,ELECT,53.94
2019,IN,KR,MOTO1,MOTO1,53.88
2019,IN,WM,TEXTI,REALE,53.87
2019,IN,WM,CHEM1,POSTT,53.71
2019,IN,WM,WEARI,WEARI,53.67
2019,IN,CN,CHEM1,BUSIN,53.62
2019,IN,WM,CHEM1,WHEAT,53.37
2019,IN,TR,NAPHT,ELEC1,53.34
2019,IN,BR,GASDI,LANDT,53.25
2019,IN,WM,PAPER,FOOD5,53.19
2019,IN,WF,BASIC,FABRI,53.18
2019,IN,TR,FOOD5,MEAT4,53.11
2019,IN,WM,RADIO,RECRE,53.03
2019,IN,CN,CHEM1,GLASS,52.86
2019,IN,ZA,CHEM1,CHEM1,52.82
2019,IN,WA,LEAD1,WOODW,52.80
2019,IN,WM,BASIC,CEMEN,52.73
2019,IN,CN,VEGE1,FOOD5,52.72
2019,IN,WL,TEXTI,PUBLI,52.72
2019,IN,WM,MOTOR,FURNI,52.66
2019,IN,WA,COPP1,ELECT,52.62
2019,IN,IT,BUSIN,CONST,52.48
2019,IN,CN,CERAM,CONST,52.41
2019,IN,US,CHEM1,PUBLI,52.40
2019,IN,CN,MOTOR,ELEC4,52.31
2019,IN,WM,CHEM1,WEARI,52.27
2019,IN,WM,FISHF,PFERT,52.17
2019,IN,WM,CHEM1,MOTO1,52.15
2019,IN,WM,TEXTI,AIRTR,52.10
2019,IN,WA,LANDT,LANDT,52.10
2019,IN,WM,MEDIC,CONST,52.08
2019,IN,IT,BUSIN,WHOLE,52.05
2019,IN,PT,TEXTI,WEARI,52.01
2019,IN,BE,CHEM1,RUBBE,52.01
2019,IN,WL,ALUM1,CHEM1,51.99
2019,IN,CN,TEXTI,RUBBE,51.95
2019,IN,WF,MOTOR,SALEM,51.94
2019,IN,WM,MOTOR,REALE,51.89
2019,IN,MX,ALUM1,MOTO1,51.88
2019,IN,WA,TEXTI,MEATP,51.83
2019,IN,TR,CHEM1,CHEM1,51.80
2019,IN,WE,GASDI,SEACO,51.79
2019,IN,WA,ALUM1,WEARI,51.71
2019,IN,CA,RUBBE,CONST,51.70
2019,IN,WA,PLANT,WHOLE,51.69
2019,IN,US,TEXTI,RESEA,51.67
2019,IN,FR,NAPHT,PLAST,51.65
2019,IN,WF,TRANS,PRIVA,51.57
2019,IN,WL,KEROS,AIRTR,51.50
2019,IN,CN,ELECT,TRANS,51.46
2019,IN,WF,TRANS,93197,51.38
2019,IN,WA,ALUM1,ELECT,51.31
2019,IN,TR,MOTOR,GASDI,51.17
2019,IN,WM,MOTOR,ELEC6,51.16
2019,IN,WA,FURNI,93197,51.12
2019,IN,WM,CHEM1,FURNI,51.09
2019,IN,JP,MOTOR,LANDT,51.05
2019,IN,WM,RADIO,ELECT,50.93
2019,IN,KR,CHEM1,CHEM1,50.89
2019,IN,WF,CHEM1,RESEA,50.88
2019,IN,BE,CHEM1,PLAST,50.77
2019,IN,US,TEXTI,RETA1,50.49
2019,IN,DE,TEXTI,WEARI,50.43
2019,IN,CZ,MOTO1,MOTO1,50.42
2019,IN,US,CHEM1,RUBBE,50.34
2019,IN,CN,CROPS,FOOD5,50.33
2019,IN,DE,WHOLE,WEARI,50.32
2019,IN,WA,HEAVY,BASIC,50.27
2019,IN,WM,PROCE,GASDI,50.19
2019,IN,CN,CHEM1,PAPER,50.19
2019,IN,WM,PROCE,WHOLE,50.13
2019,IN,BE,CHEM1,CHEM1,50.08
2019,IN,WA,LIQUE,CHEM1,50.02
2019,IN,GB,RUBBE,MOTO1,49.89
2019,IN,IE,TEXTI,RESEA,49.73
2019,IN,WF,RADIO,OFFIC,49.71
2019,IN,CN,CHEM1,CERAM,49.67
2019,IN,WA,MOTOR,VEGE1,49.67
2019,IN,WM,MOTOR,HEALT,49.63
2019,IN,WA,BASIC,WOODW,49.52
2019,IN,CN,VEGE1,PUBLI,49.52
2019,IN,CN,COPP1,FABRI,49.41
2019,IN,WM,TOBAC,RESEA,49.34
2019,IN,WM,TEXTI,RENTI,49.28
2019,IN,WM,MOTOR,SALEM,49.26
2019,IN,WA,GASDI,HOTEL,49.23
2019,IN,WM,PROCE,TRAN2,49.18
2019,IN,WA,TEXTI,WOODW,49.10
2019,IN,WM,VEGET,AUXIL,48.99
2019,IN,IE,CHEM1,GASDI,48.87
2019,IN,DE,BASIC,FABRI,48.77
2019,IN,WL,TEXTI,PFERT,48.72
2019,IN,WF,SUGA1,HEALT,48.71
2019,IN,WM,ELECT,FINAN,48.50
2019,IN,WA,TRANS,FABRI,48.42
2019,IN,WA,FURNI,LANDT,48.35
2019,IN,WM,CROPS,AUXIL,48.31
2019,IN,WF,PROCE,REALE,48.29
2019,IN,WM,MOTOR,RETA1,48.14
2019,IN,BR,CHEM1,RUBBE,47.97
2019,IN,WM,MOTOR,HOTEL,47.89
2019,IN,US,BUSIN,PUBLI,47.88
2019,IN,WA,BASIC,WEARI,47.81
2019,IN,WA,CHEM1,NATUR,47.81
2019,IN,WL,CHEM1,VEGET,47.71
2019,IN,US,TEXTI,TEXTI,47.70
2019,IN,GB,PAPER,WOODW,47.55
2019,IN,WA,MOTOR,FOOD5,47.55
2019,IN,WM,ELECT,CHEM1,47.53
2019,IN,FR,FABRI,CONST,47.44
2019,IN,IT,LEATH,LEATH,47.36
2019,IN,WM,MOTOR,PULP5,47.33
2019,IN,WA,ALUM1,RADIO,47.32
2019,IN,WM,CHEM1,NATU1,47.31
2019,IN,JP,FABRI,CONST,47.29
2019,IN,WA,TRANS,BASIC,47.25
2019,IN,WA,WHEAT,WOODW,47.20
2019,IN,US,COPP1,ELECT,47.19
2019,IN,GB,CHEM1,CHEM1,47.17
2019,IN,WA,BASIC,BITUM,47.11
2019,IN,WF,CROPS,EDUCA,47.07
2019,IN,WM,ELECT,TRANS,47.07
2019,IN,CN,BASIC,BASIC,47.05
2019,IN,BR,CHEM1,CONST,47.03
2019,IN,WA,PROCE,CHARC,46.96
2019,IN,TR,KEROS,PUBLI,46.86
2019,IN,WF,CHEM1,CROPS,46.79
2019,IN,WM,PLAST,CEREA,46.65
2019,IN,WM,BASIC,RETA1,46.62
2019,IN,WM,ELECT,RECRE,46.52
2019,IN,WA,CHEM1,MEATP,46.48
2019,IN,WF,TEXTI,PAPER,46.47
2019,IN,WA,COKEO,LEAD1,46.43
2019,IN,FR,HOTEL,OFFIC,46.32
2019,IN,ES,CHEM1,ALUM1,46.31
2019,IN,BE,POSTT,POSTT,46.25
2019,IN,WA,MEDIC,RETA1,46.21
2019,IN,WM,RUBBE,SALEM,46.17
2019,IN,US,TEXTI,FURNI,46.09
2019,IN,TR,FURNI,BASIC,46.08
2019,IN,WF,ELECT,PUBLI,45.98
2019,IN,WF,ELECT,CRUDE,45.85
2019,IN,WM,VEGET,REALE,45.84
2019,IN,WA,VEGE1,MEATP,45.79
2019,IN,NL,GASDI,CONST,45.78
2019,IN,WF,MOTOR,RESEA,45.73
2019,IN,WA,LIQUE,FURNI,45.66
2019,IN,KR,CHEM1,HEALT,45.65
2019,IN,CN,COPP1,BASIC,45.54
2019,IN,DE,BASIC,MOTO1,45.52
2019,IN,CA,BASIC,MOTO1,45.43
2019,IN,IT,BUSIN,HEALT,45.33
2019,IN,WM,CERAM,CHEM1,45.30
2019,IN,US,FINAN,FINAN,45.29
2019,IN,WM,RADIO,SALEM,45.22
2019,IN,CH,CHEM1,GASDI,45.20
2019,IN,CN,FOOD5,FOOD5,45.05
2019,IN,IT,TEXTI,WEARI,45.02
2019,IN,WM,VEGE1,FISH5,44.91
2019,IN,WM,MOTOR,PRINT,44.87
2019,IN,WM,MOTOR,FISHF,44.84
2019,IN,WA,LANDT,SUPPO,44.81
2019,IN,CN,CHEM1,BASIC,44.77
2019,IN,IE,PRIVA,BUSIN,44.70
2019,IN,WF,CHEM1,POULT,44.57
2019,IN,TR,CHEM1,FURNI,44.57
2019,IN,WA,ELECT,RETA1,44.53
2019,IN,WM,PLAST,FISHF,44.52
2019,IN,WF,TEXTI,DIST1,44.48
2019,IN,WA,ALUM1,GLASS,44.40
2019,IN,WA,CHEM1,TRANS,44.40
2019,IN,WA,FURNI,TRAN2,44.40
2019,IN,WM,RUBBE,CRUDE,44.39
2019,IN,CN,ELECT,RADIO,44.37
2019,IN,WA,TRANS,HEALT,44.35
2019,IN,US,FABRI,WOODW,44.23
2019,IN,DE,WHOLE,MACHI,44.21
2019,IN,WA,MOTOR,CERAM,44.15
2019,IN,WA,TRANS,RECRE,44.12
2019,IN,WA,TEXTI,LANDT,43.93
2019,IN,TR,ELECT,CONST,43.92
2019,IN,ZA,ELECT,CONST,43.85
2019,IN,WL,ELECT,SALEM,43.84
2019,IN,KR,MOTOR,MOTOR,43.81
2019,IN,WA,TRANS,WEARI,43.71
2019,IN,WA,TEXTI,CROPS,43.71
2019,IN,FR,BASIC,FABRI,43.70
2019,IN,WA,FURNI,PUBLI,43.57
2019,IN,WF,MOTOR,CEREA,43.51
2019,IN,NL,LEATH,ELEC2,43.44
2019,IN,WM,NAPHT,WEARI,43.36
2019,IN,US,FURNI,EDUCA,43.29
2019,IN,KR,MOTOR,NAPHT,43.29
2019,IN,KR,FOOD5,FOOD5,43.27
2019,IN,WA,TRANS,REALE,43.24
2019,IN,US,MEDIC,HEALT,43.22
2019,IN,ID,FOOD5,POULT,43.12
2019,IN,WM,RUBBE,PUBLI,43.09
2019,IN,GB,CERAM,CONST,43.07
2019,IN,WM,ELECT,FOOD5,43.00
2019,IN,US,FURNI,PUBLI,42.99
2019,IN,IT,BUSIN,MACHI,42.96
2019,IN,WF,TEXTI,REALE,42.86
2019,IN,NL,GASDI,LANDT,42.84
2019,IN,ZA,FABRI,CONST,42.77
2019,IN,WA,MOTOR,PFERT,42.75
2019,IN,WA,ALUM1,CRUDE,42.67
2019,IN,WA,BASIC,SALEM,42.65
2019,IN,WA,DAIRY,HOTEL,42.64
2019,IN,WM,PAPER,CONST,42.62
2019,IN,WM,CHEM1,GLASS,42.52
2019,IN,WM,FURNI,SEACO,42.52
2019,IN,WL,CHEM1,PRINT,42.51
2019,IN,WF,ELECT,SALEM,42.32
2019,IN,BE,SEACO,SEACO,42.30
2019,IN,WF,RUBBE,WHOLE,42.27
2019,IN,WM,SUGA1,HEALT,42.26
2019,IN,WA,TEXTI,BUSIN,42.26
2019,IN,WM,LEATH,LEATH,42.24
2019,IN,WA,BASIC,ANTHR,42.20
2019,IN,WA,MOTOR,MEDIC,42.20
2019,IN,CN,MOTOR,GASDI,42.15
2019,IN,WF,TRANS,EDUCA,42.12
2019,IN,WA,PLAST,DAIRY,42.09
2019,IN,NL,RADIO,POSTT,42.07
2019,IN,CA,BASIC,MACHI,42.07
2019,IN,WM,MOTOR,SUGAR,42.07
2019,IN,WF,TRANS,SUPPO,42.06
2019,IN,WM,PROCE,PLAST,41.94
2019,IN,WL,CHEM1,FOOD5,41.91
2019,IN,WA,TEXTI,PRINT,41.86
2019,IN,WM,MOTOR,INSUR,41.76
2019,IN,WM,NAPHT,PULP5,41.71
2019,IN,WA,ELECT,PUBLI,41.68
2019,IN,US,FABRI,CONST,41.66
2019,IN,WM,CERAM,EDUCA,41.58
2019,IN,ZA,RADIO,MACHI,41.56
2019,IN,KR,MOTOR,COPP1,41.49
2019,IN,LU,FURNI,FINAN,41.46
2019,IN,WA,ALUM1,BASIC,41.39
2019,IN,WA,ANIMA,CHEM1,41.38
2019,IN,ID,BASIC,MACHI,41.36
2019,IN,WM,NAPHT,ELEC2,41.29
2019,IN,US,TEXTI,MOTO1,41.21
2019,IN,WM,MOTOR,NONME,41.19
2019,IN,WM,SUGA1,FISH5,41.19
2019,IN,WF,NONME,CONST,41.17
2019,IN,CN,GLASS,GLASS,41.10
2019,IN,WM,MOTOR,WHEAT,41.09
2019,IN,NL,FOOD5,FOOD5,41.09
2019,IN,CN,GASDI,BITUM,41.05
2019,IN,WL,TRANS,LEATH,41.03
2019,IN,KR,ALUM1,TRANS,40.95
2019,IN,WM,RADIO,PRINT,40.92
2019,IN,NO,TEXTI,LANDT,40.85
2019,IN,WA,NAPHT,ELEC1,40.83
2019,IN,WM,BASIC,EDUCA,40.83
2019,IN,WA,LIQUE,HOTEL,40.80
2019,IN,WM,HEAVY,MEDIC,40.78
2019,IN,ES,MOTOR,GASDI,40.72
2019,IN,WM,TEXTI,WHEAT,40.70
2019,IN,WM,WEARI,PUBLI,40.70
2019,IN,CN,ALUM1,FABRI,40.64
2019,IN,CN,TEXTI,LEATH,40.63
2019,IN,WM,MEAT4,CHEM1,40.54
2019,IN,WA,TRANS,RETA1,40.46
2019,IN,WA,GASDI,WOODW,40.36
2019,IN,BR,CERAM,CONST,40.33
2019,IN,JP,FURNI,POSTT,40.30
2019,IN,WM,PROCE,KEROS,40.24
2019,IN,WA,BASIC,CEMEN,40.10
2019,IN,WM,VEGET,FINAN,40.09
2019,IN,WM,BASIC,NONME,40.09
2019,IN,WF,NAPHT,DISTR,40.06
2019,IN,WA,GASDI,SEACO,39.98
2019,IN,MX,BASIC,MOTO1,39.98
2019,IN,FR,CHEM1,DIST1,39.95
2019,IN,WF,SUGA1,REALE,39.89
2019,IN,WE,MOTOR,CONST,39.88
2019,IN,NL,FABRI,FABRI,39.86
2019,IN,IT,BASIC,FURNI,39.84
2019,IN,BR,CHEM1,VEGET,39.78
2019,IN,JP,KEROS,AIRTR,39.74
2019,IN,WM,CHEM1,SUPPO,39.62
2019,IN,JP,VEGE1,CHEM1,39.62
2019,IN,CN,CHEM1,GASDI,39.62
2019,IN,US,MEDIC,PUBLI,39.60
2019,IN,US,ANIMA,COPP1,39.60
2019,IN,WM,TEXTI,INSUR,39.57
2019,IN,WM,COPP1,CONST,39.48
2019,IN,WF,ELECT,WHOLE,39.47
2019,IN,KR,BASIC,BASIC,39.38
2019,IN,FR,TEXTI,TEXTI,39.35
2019,IN,CN,CHEM1,MOTO1,39.34
2019,IN,WM,PAPER,WHOLE,39.28
2019,IN,WM,TOBAC,EDUCA,39.27
2019,IN,DE,NONME,CONST,39.25
2019,IN,WM,PROCE,GLASS,39.19
2019,IN,WA,ELEC2,CHEM1,39.08
2019,IN,MX,CHEM1,PLAST,38.98
2019,IN,WM,NAPHT,CEMEN,38.95
2019,IN,WM,CROPS,FINAN,38.94
2019,IN,WF,MOTOR,LIQUE,38.92
2019,IN,WA,ELECT,COMPU,38.85
2019,IN,WA,TRANS,BITUM,38.83
2019,IN,CN,PLAST,ELECT,38.80
2019,IN,KR,LEATH,LEATH,38.77
2019,IN,FR,RAILW,RAILW,38.74
2019,IN,WM,NAPHT,BEVER,38.74
2019,IN,TR,NONME,FISH5,38.55
2019,IN,WM,TEXTI,TRAN2,38.52
2019,IN,WA,BASIC,RADIO,38.52
2019,IN,BR,RUBBE,CONST,38.49
2019,IN,CA,MOTO1,MOTO1,38.43
2019,IN,WM,TEXTI,RAILW,38.41
2019,IN,WA,ELECT,FABRI,38.37
2019,IN,WM,RUBBE,VEGET,38.35
2019,IN,WA,RUBBE,SALEM,38.34
2019,IN,WM,PAPER,RETA1,38.33
2019,IN,DE,BUSIN,FOOD5,38.29
2019,IN,WA,FISH5,SEACO,38.27
2019,IN,TR,GASDI,CONST,38.24
2019,IN,BR,RUBBE,MOTO1,38.23
2019,IN,WA,ALUM1,TRANS,38.20
2019,IN,WA,PRIVA,MEAT1,38.19
2019,IN,CH,CHEM1,MOTOR,38.16
2019,IN,WF,TEXTI,LANDT,38.15
2019,IN,WA,GASDI,NATUR,38.08
2019,IN,WM,BASIC,LANDT,38.06
2019,IN,CN,CHEM1,TRANS,38.04
2019,IN,BE,FISH5,FOOD5,37.95
2019,IN,WM,CHEM1,NONME,37.78
2019,IN,BR,FABRI,CONST,37.78
2019,IN,CN,PLAST,OFFIC,37.78
2019,IN,WM,SUGA1,RAWMI,37.78
2019,IN,WF,GASDI,HOTEL,37.63
2019,IN,WM,TEXTI,MEAT4,37.46
2019,IN,WF,RUBBE,LANDT,37.43
2019,IN,WA,MOTOR,SUGA1,37.43
2019,IN,WF,TRANS,CONST,37.38
2019,IN,WM,RESEA,PUBLI,37.33
2019,IN,GB,RUBBE,CONST,37.31
2019,IN,WM,PROCE,PRINT,37.27
2019,IN,CN,HEAVY,CHEM1,37.26
2019,IN,BR,RUBBE,RUBBE,37.18
2019,IN,NL,SEACO,SEACO,37.18
2019,IN,WM,CHEM1,ALUM1,37.08
2019,IN,CN,PLAST,CHEM1,37.03
2019,IN,IT,BUSIN,COMPU,36.99
2019,IN,US,RUBBE,HEALT,36.99
2019,IN,US,WEARI,PUBLI,36.94
2019,IN,FR,BUSIN,BUSIN,36.92
2019,IN,WF,MOTOR,EDUCA,36.87
2019,IN,US,BUSIN,HEALT,36.87
2019,IN,IT,BUSIN,MOTO1,36.85
2019,IN,BR,CHEM1,GASDI,36.85
2019,IN,WA,VEGE1,VEGET,36.84
2019,IN,WM,NAPHT,ELECT,36.80
2019,IN,CN,CHEM1,PUBLI,36.80
2019,IN,MX,FABRI,CONST,36.77
2019,IN,WF,MOTOR,MEATC,36.69
2019,IN,DE,BUSIN,OFFIC,36.66
2019,IN,KR,OILSE,FURNI,36.65
2019,IN,WA,PFERT,WEARI,36.63
2019,IN,WA,LANDT,MEATA,36.62
2019,IN,KR,BASIC,FABRI,36.56
2019,IN,CN,MEDIC,CONST,36.39
2019,IN,WF,MOTOR,RETA1,36.35
2019,IN,WA,PLAST,ELEC4,36.31
2019,IN,ID,OILSE,OILSE,36.27
2019,IN,WF,PAPER,RETA1,36.24
2019,IN,WM,MOTOR,DISTR,36.23
2019,IN,WM,PLANT,PFERT,36.20
2019,IN,WM,MOTOR,AUXIL,36.18
2019,IN,WM,PROCE,PUBLI,36.03
2019,IN,BR,CHEM1,PLAST,36.03
2019,IN,US,GASDI,PUBLI,36.02
2019,IN,WM,TEXTI,OFFIC,36.00
2019,IN,WM,OILSE,PFERT,35.97
2019,IN,CN,COPP1,MACHI,35.93
2019,IN,WM,MEDIC,EDUCA,35.90
2019,IN,WM,RUBBE,WHOLE,35.87
2019,IN,WL,FISH5,HOTEL,35.86
2019,IN,WM,RADIO,MEDIC,35.85
2019,IN,WM,RUBBE,HEALT,35.84
2019,IN,WM,TEXTI,AUXIL,35.81
2019,IN,CN,OILSE,FOOD5,35.79
2019,IN,BE,FURNI,HEALT,35.78
2019,IN,ES,SUPPO,SUPPO,35.77
2019,IN,LU,BASIC,BUSIN,35.76
2019,IN,US,TEXTI,WOODW,35.75
2019,IN,WM,PREC1,COLLE,35.67
2019,IN,WF,PAPER,WHOLE,35.65
2019,IN,CN,RADIO,ELECT,35.60
2019,IN,WA,GASDI,POULT,35.55
2019,IN,WM,TEXTI,FINAN,35.54
2019,IN,NL,BASIC,FABRI,35.51
2019,IN,KR,GASDI,LANDT,35.50
2019,IN,NL,RADIO,TRANS,35.47
2019,IN,WM,PLAST,ELEC6,35.42
2019,IN,MT,CHEM1,FINAN,35.38
2019,IN,IT,RUBBE,RUBBE,35.37
2019,IN,JP,FISH5,HEALT,35.34
2019,IN,JP,LEAD1,BASIC,35.33
2019,IN,ES,RUBBE,RUBBE,35.28
2019,IN,FR,RADIO,TRANS,35.22
2019,IN,WM,PROCE,FURNI,35.21
2019,IN,KR,HEAVY,STEAM,35.20
2019,IN,WM,NAPHT,LEATH,35.19
2019,IN,WM,MEDIC,CRUDE,35.17
2019,IN,KR,PLAST,RUBBE,35.17
2019,IN,WA,TEXTI,RUBBE,35.15
2019,IN,WF,PAPER,PAPER,35.12
2019,IN,WA,BITU1,CHEM1,35.04
2019,IN,WA,FINAN,CONST,35.03
2019,IN,WM,TRANS,EDUCA,34.97
2019,IN,WM,VEGET,COMPU,34.95
2019,IN,WA,TRANS,ANTHR,34.93
2019,IN,WA,MOTOR,CATTL,34.90
2019,IN,DE,VEGET,FOOD5,34.86
2019,IN,WM,TEXTI,PRINT,34.84
2019,IN,WA,TRANS,COMPU,34.81
2019,IN,WM,NAPHT,FABRI,34.77
2019,IN,CN,OFFIC,OFFIC,34.72
2019,IN,ID,LEAD1,LEATH,34.70
2019,IN,WM,BASIC,ALUM1,34.67
2019,IN,JP,CHEM1,CHEM1,34.67
2019,IN,GB,FABRI,MACHI,34.62
2019,IN,CN,CHEM1,FURNI,34.61
2019,IN,WM,PAPER,EDUCA,34.60
2019,IN,WF,GASDI,SUPPO,34.39
2019,IN,BE,MOTOR,LANDT,34.39
2019,IN,IT,FISH5,LEATH,34.37
2019,IN,WM,PAPER,HEALT,34.37
2019,IN,DE,INSUR,INSUR,34.34
2019,IN,WM,ANIMA,PFERT,34.31
2019,IN,WA,PFERT,REALE,34.31
2019,IN,WM,VEGET,GASDI,34.28
2019,IN,WM,FABRI,RESEA,34.26
2019,IN,WM,ELECT,TRAN1,34.26
2019,IN,TR,HEAVY,GASDI,34.26
2019,IN,WA,MOTOR,CHARC,34.26
2019,IN,BR,CHEM1,WOODW,34.24
2019,IN,WM,RUBBE,FOOD5,34.21
2019,IN,WM,BASIC,FISH5,34.18
2019,IN,WM,MOTOR,TEXTI,34.13
2019,IN,WA,TRANS,INSUR,34.13
2019,IN,WL,CHEM1,MOTO1,34.09
2019,IN,WA,OILSE,WOODW,34.09
2019,IN,WF,CHEM1,WHEAT,34.07
2019,IN,WA,TEXTI,GLASS,34.04
2019,IN,WA,TRANS,FINAN,34.04
2019,IN,DE,CHEM1,RESEA,34.02
2019,IN,WF,ALUM1,ALUM1,33.97
2019,IN,US,FISH5,PUBLI,33.96
2019,IN,WM,MOTOR,RAWMI,33.95
2019,IN,CN,PLAST,MOTO1,33.87
2019,IN,WA,TRANS,POSTT,33.86
2019,IN,DE,VEGE1,FOOD5,33.86
2019,IN,GB,FABRI,MOTO1,33.86
2019,IN,WM,MOTOR,BRICK,33.84
2019,IN,TR,BASIC,CONST,33.84
2019,IN,ZA,RUBBE,RESEA,33.80
